brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Skoda,Kamiq,2019,Manual,15972,Petrol,555,52.9,1.8,16478.53
Ford,Kuga,2021,Manual,71749,Electric,125,44.5,1.0,15235.14
Vauxhall,Insignia,2022,Semi-Auto,24087,Hybrid,205,41.9,2.0,19723.34
Vauxhall,Insignia,2011,Manual,62987,Electric,205,29.9,1.7,7926.37
BMW,X1,2012,Semi-Auto,39698,Hybrid,30,66.1,1.6,20526.08
Audi,A4,2022,Manual,73860,Petrol,150,53.3,2.0,26992.47
Toyota,Yaris,2013,Manual,44567,Diesel,150,41.4,2.4,15554.75
BMW,3 Series,2012,Automatic,72442,Petrol,145,55.7,1.9,23351.43
Ford,Fiesta,2016,Automatic,22107,Diesel,150,73.5,1.3,17692.74
BMW,5 Series,2012,Semi-Auto,60907,Diesel,0,41.7,2.3,21626.4
Audi,Q7,2017,Automatic,64304,Diesel,0,50.7,3.0,26882.68
Hyundai,i30,2007,Semi-Auto,88049,Hybrid,30,62.9,1.8,3658.07
VW,Golf,2014,Automatic,57153,Hybrid,30,46.1,1.2,14773.15
Vauxhall,Corsa,2018,Manual,15961,Electric,20,57.7,1.5,15100.12
Mercedes,GLA Class,2020,Semi-Auto,39469,Hybrid,20,52.8,1.5,28949.45
Vauxhall,Insignia,2006,Manual,64593,Diesel,145,43.2,1.3,2410.73
BMW,X5,2019,Automatic,23947,Diesel,20,68.6,2.6,34959.39
Vauxhall,Corsa,2006,Semi-Auto,59055,Diesel,205,73.7,1.3,6114.48
Audi,A1,2008,Manual,48852,Electric,0,46.7,2.7,18060.2
VW,T-Cross,2005,Manual,68097,Electric,145,53.9,2.2,9352.33
Hyundai,i10,2016,Manual,41695,Petrol,555,60.7,1.1,13036.55
BMW,X5,2021,Semi-Auto,6930,Diesel,205,64.4,2.0,31748.57
BMW,X1,2018,Manual,51472,Electric,145,67.9,2.3,28223.81
Toyota,Land Cruiser,2015,Automatic,93859,Petrol,205,39.6,1.4,14810.61
Audi,Q3,2010,Automatic,54851,Hybrid,555,79.7,1.5,16693.39
Mercedes,GLA Class,2010,Automatic,60432,Petrol,555,68.1,2.2,23754.66
BMW,2 Series,2011,Automatic,41222,Electric,125,59.7,1.9,21761.61
BMW,4 Series,2012,Manual,49062,Petrol,555,55.9,2.5,21777.27
Audi,Q3,2014,Semi-Auto,33927,Hybrid,125,74.6,2.0,21905.68
Audi,A6,2023,Semi-Auto,6039,Petrol,125,26.8,1.0,26957.01
Hyundai,Ioniq,2020,Automatic,9990,Petrol,150,68.8,1.4,20763.76
Audi,A4,2019,Semi-Auto,16355,Electric,145,44.3,1.1,24838.57
Audi,A5,2005,Automatic,63174,Hybrid,20,54.2,2.0,15852.75
Mercedes,A Class,2017,Automatic,27952,Diesel,145,37.0,2.0,29316.52
Ford,EcoSport,2018,Manual,29939,Hybrid,150,47.6,2.0,18894.77
BMW,X5,2014,Semi-Auto,103477,Hybrid,30,38.4,1.9,19542.32
Skoda,Kamiq,2010,Automatic,158849,Diesel,30,50.8,1.8,6777.54
Toyota,Yaris,2019,Manual,25641,Diesel,205,37.7,1.8,21329.75
BMW,X5,2020,Automatic,17823,Petrol,20,59.2,1.9,30261.59
Audi,A1,2017,Manual,32699,Petrol,150,67.4,1.0,22706.52
Audi,Q5,2017,Manual,100613,Hybrid,205,46.8,1.0,18477.61
VW,T-Roc,2008,Automatic,45446,Electric,125,46.7,1.9,10904.39
Hyundai,Kona,2009,Manual,50760,Petrol,20,27.4,1.6,9602.41
BMW,5 Series,2021,Automatic,21486,Diesel,150,52.2,1.7,32176.33
Audi,Q7,2013,Semi-Auto,54555,Diesel,125,72.7,2.2,24186.76
Toyota,Corolla,2017,Automatic,20593,Petrol,20,44.0,1.9,18625.01
Audi,Q3,2006,Manual,57176,Diesel,30,42.0,2.0,14349.64
Hyundai,Kona,2010,Manual,91338,Diesel,150,55.6,1.4,7077.42
Vauxhall,Astra,2019,Automatic,36217,Petrol,150,30.9,1.3,17484.08
Audi,A3,2022,Automatic,14234,Electric,205,43.4,1.3,26495.42
Skoda,Kodiaq,2019,Semi-Auto,24522,Electric,555,57.7,1.5,16034.97
VW,Touareg,2021,Semi-Auto,10968,Petrol,145,25.4,1.3,18549.96
VW,Golf,2020,Manual,9226,Petrol,205,42.6,2.4,20763.11
Hyundai,i20,2015,Semi-Auto,24641,Electric,125,39.0,1.4,11164.03
Toyota,C-HR,2005,Semi-Auto,72724,Petrol,555,63.2,1.9,7002.6
Skoda,Citigo,2005,Manual,72077,Petrol,0,64.7,1.8,5559.96
Mercedes,B Class,2022,Automatic,135211,Petrol,20,63.3,1.5,29104.84
Skoda,Citigo,2005,Semi-Auto,55315,Diesel,150,43.6,1.4,5636.38
VW,T-Cross,2010,Semi-Auto,46019,Hybrid,20,47.4,1.6,10955.28
Vauxhall,Grandland X,2014,Manual,48640,Electric,125,29.4,1.4,7815.83
Ford,Galaxy,2016,Semi-Auto,48650,Petrol,150,42.3,2.0,14257.82
Hyundai,Santa Fe,2016,Manual,28374,Hybrid,125,53.3,1.7,13040.99
Toyota,Aygo,2013,Automatic,39011,Diesel,0,77.0,1.5,13853.59
Mercedes,GLC Class,2005,Manual,67411,Diesel,20,70.8,2.9,19220.78
VW,Passat,2014,Manual,37786,Diesel,150,79.2,1.4,14378.55
Vauxhall,Insignia,2014,Manual,34008,Hybrid,150,49.2,1.6,13293.05
BMW,3 Series,2009,Automatic,71820,Electric,125,40.0,2.6,21048.21
VW,Golf,2008,Manual,67040,Electric,150,42.2,1.2,8578.51
Ford,Fiesta,2006,Manual,52212,Electric,20,51.8,1.2,4660.51
Hyundai,i20,2016,Semi-Auto,21592,Petrol,20,38.7,1.6,13960.33
Mercedes,GLA Class,2009,Manual,60982,Hybrid,0,70.8,2.6,24873.63
Ford,Kuga,2015,Automatic,69283,Hybrid,555,72.2,1.9,14400.34
Hyundai,Kona,2012,Automatic,36002,Electric,205,53.8,1.3,11122.35
Audi,Q7,2016,Semi-Auto,23378,Petrol,30,54.9,1.3,24735.86
Skoda,Kodiaq,2023,Automatic,21087,Petrol,125,55.4,1.3,21196.41
Skoda,Fabia,2023,Semi-Auto,52201,Hybrid,555,72.8,1.4,22536.4
Ford,Fiesta,2020,Manual,23724,Diesel,125,56.9,1.4,18101.5
Vauxhall,Astra,2017,Manual,20462,Petrol,30,65.2,1.1,14122.68
Vauxhall,Crossland X,2011,Semi-Auto,48715,Hybrid,20,70.7,1.7,10258.3
BMW,5 Series,2013,Automatic,53626,Electric,150,63.3,2.3,23572.6
Ford,EcoSport,2008,Automatic,57638,Hybrid,0,60.6,1.3,8252.5
Ford,Kuga,2015,Automatic,25699,Electric,555,39.6,1.5,13659.14
Hyundai,i10,2011,Manual,58922,Diesel,125,71.5,1.2,8907.67
Vauxhall,Astra,2016,Semi-Auto,37765,Petrol,125,41.4,1.9,12347.19
Hyundai,Santa Fe,2013,Manual,81143,Petrol,555,68.8,1.4,8927.43
VW,Passat,2016,Automatic,32466,Petrol,0,43.7,2.2,18668.69
Hyundai,i20,2020,Manual,30270,Electric,20,66.4,1.4,18093.05
Audi,A4,2007,Automatic,51981,Hybrid,20,46.7,1.8,17043.09
Hyundai,i20,2010,Manual,99541,Electric,30,28.0,1.9,7687.73
Skoda,Kodiaq,2005,Manual,80560,Petrol,555,52.1,1.4,4826.51
Skoda,Citigo,2014,Semi-Auto,28509,Petrol,30,69.7,1.0,12153.64
Ford,Kuga,2006,Manual,55852,Electric,20,40.0,1.8,5397.56
Vauxhall,Insignia,2014,Automatic,66351,Petrol,125,66.8,2.0,15509.73
Hyundai,Tucson,2005,Automatic,75161,Hybrid,555,56.8,1.6,4439.74
Audi,Q3,2018,Manual,22708,Hybrid,150,52.1,2.0,24988.66
Ford,Puma,2011,Automatic,67857,Diesel,30,67.9,2.0,10945.34
Skoda,Kamiq,2021,Manual,23651,Diesel,555,38.9,1.9,19992.29
Audi,A3,2018,Manual,16126,Hybrid,20,47.1,2.4,26243.12
Toyota,RAV4,2018,Manual,39025,Diesel,0,46.0,1.7,20452.28
VW,Passat,2014,Automatic,79472,Electric,150,35.1,1.8,13444.07
Audi,A4,2019,Automatic,39728,Hybrid,20,46.0,1.5,24345.9
BMW,X3,2016,Semi-Auto,53834,Hybrid,0,76.3,2.4,26842.48
Toyota,Yaris,2006,Automatic,63349,Hybrid,555,68.2,2.2,11279.7
Skoda,Kamiq,2017,Manual,24902,Electric,125,27.7,1.2,13329.95
Hyundai,Santa Fe,2012,Manual,34002,Diesel,30,53.8,1.1,9497.24
Ford,Fiesta,2015,Manual,30596,Hybrid,20,42.3,1.3,14314.04
Hyundai,i30,2023,Semi-Auto,25202,Hybrid,150,55.1,1.8,21678.49
Ford,Galaxy,2012,Manual,37712,Electric,125,68.9,1.4,12537.26
VW,Golf,2008,Manual,58452,Electric,0,59.4,1.3,8533.61
Ford,Kuga,2015,Manual,61606,Diesel,205,60.4,1.0,11639.09
Ford,EcoSport,2014,Manual,29289,Electric,555,52.6,1.3,13415.19
Audi,Q5,2005,Manual,62520,Hybrid,150,42.9,1.7,14037.32
Skoda,Octavia,2009,Semi-Auto,65442,Hybrid,205,73.4,1.2,10104.78
BMW,X1,2020,Semi-Auto,30852,Hybrid,0,60.6,1.7,29816.78
Mercedes,C Class,2013,Automatic,46481,Petrol,555,38.5,2.0,26141.98
VW,Passat,2009,Automatic,89667,Diesel,205,64.5,1.5,11035.37
Toyota,C-HR,2007,Automatic,65461,Petrol,555,64.1,2.3,13303.1
Audi,A1,2019,Semi-Auto,96646,Petrol,0,29.1,1.0,22544.33
Ford,Galaxy,2006,Manual,52563,Petrol,555,44.4,1.4,3840.73
Vauxhall,Mokka,2010,Manual,58908,Electric,30,52.9,1.2,6423.18
Mercedes,GLC Class,2013,Semi-Auto,62881,Hybrid,205,36.3,2.8,26143.26
Skoda,Octavia,2019,Automatic,42855,Petrol,125,60.7,1.8,18944.53
VW,Tiguan,2019,Semi-Auto,61790,Hybrid,20,65.6,2.4,18589.87
Mercedes,B Class,2015,Automatic,42722,Petrol,30,38.3,2.1,28661.11
BMW,3 Series,2005,Manual,124099,Electric,0,60.9,2.6,15989.34
Audi,A3,2014,Semi-Auto,32649,Diesel,30,43.0,2.9,24637.8
BMW,5 Series,2009,Automatic,103104,Petrol,125,29.5,1.9,18012.75
Skoda,Fabia,2021,Semi-Auto,16913,Diesel,145,56.8,1.0,17207.95
Toyota,C-HR,2005,Automatic,71811,Petrol,145,39.9,1.4,5263.51
Audi,A5,2011,Manual,86668,Petrol,205,33.8,1.5,17501.78
Audi,Q2,2020,Manual,58325,Petrol,20,34.1,2.4,25409.57
Skoda,Kodiaq,2018,Semi-Auto,39246,Electric,205,67.0,1.7,14178.38
Skoda,Kamiq,2009,Semi-Auto,63753,Diesel,205,70.5,1.9,7682.77
BMW,1 Series,2011,Manual,44555,Diesel,145,71.5,2.3,20803.96
Ford,Puma,2011,Automatic,41367,Hybrid,555,50.9,1.0,12482.69
Skoda,Octavia,2007,Semi-Auto,75093,Electric,30,35.1,1.6,4984.51
Ford,EcoSport,2023,Manual,30180,Petrol,0,64.4,1.2,21613.51
BMW,2 Series,2019,Semi-Auto,12130,Petrol,30,63.0,1.6,27574.92
Vauxhall,Crossland X,2008,Semi-Auto,57965,Hybrid,555,58.3,1.4,6655.64
Toyota,C-HR,2008,Manual,57851,Petrol,145,47.0,2.1,12383.53
Mercedes,C Class,2008,Semi-Auto,65692,Electric,555,37.9,1.9,20085.9
Skoda,Kodiaq,2021,Manual,38167,Hybrid,30,38.4,1.9,19697.05
VW,Touareg,2008,Automatic,123997,Petrol,150,68.2,2.2,10560.21
Skoda,Kamiq,2013,Automatic,30764,Hybrid,150,76.8,1.3,15189.19
Ford,Puma,2013,Manual,39383,Electric,145,57.4,1.1,12942.07
BMW,4 Series,2008,Manual,56528,Hybrid,30,67.6,2.1,19945.82
Vauxhall,Mokka,2006,Automatic,115406,Hybrid,145,46.3,1.4,4439.34
Hyundai,i10,2010,Automatic,49861,Petrol,205,61.6,1.2,7914.08
Skoda,Citigo,2009,Automatic,55310,Hybrid,30,60.8,1.5,8461.61
Toyota,Prius,2012,Manual,35036,Electric,0,54.5,1.0,13401.82
Skoda,Citigo,2007,Manual,62690,Petrol,30,33.3,1.7,7783.66
Ford,Puma,2018,Manual,84040,Hybrid,150,70.0,1.6,15745.01
BMW,2 Series,2022,Semi-Auto,4137,Hybrid,20,42.1,2.9,35621.39
VW,T-Cross,2021,Manual,91092,Petrol,30,59.0,2.4,21465.27
Vauxhall,Mokka,2020,Manual,66150,Diesel,555,75.0,1.3,15841.34
BMW,2 Series,2013,Automatic,33523,Hybrid,30,77.7,2.0,27527.32
Vauxhall,Insignia,2013,Automatic,39695,Petrol,555,33.5,1.6,13233.37
VW,Touareg,2015,Manual,44179,Electric,145,32.3,1.6,14969.07
Toyota,RAV4,2015,Manual,49043,Diesel,150,56.9,1.6,17807.88
VW,Touareg,2017,Automatic,21103,Diesel,30,67.0,1.7,18213.08
Audi,A1,2012,Automatic,36548,Petrol,20,26.9,1.8,20187.74
BMW,2 Series,2008,Semi-Auto,94528,Petrol,555,38.0,2.0,15423.7
VW,Passat,2020,Manual,26634,Electric,30,27.2,1.4,17300.36
BMW,X5,2005,Manual,104626,Petrol,555,35.9,2.2,13941.82
Audi,A3,2018,Automatic,26142,Diesel,150,54.0,2.9,27794.91
VW,Polo,2006,Semi-Auto,60510,Electric,555,42.8,1.2,8671.03
Toyota,C-HR,2013,Manual,35053,Electric,205,62.3,1.6,16178.31
Mercedes,GLA Class,2015,Automatic,30428,Hybrid,145,71.1,2.6,31481.2
Ford,Kuga,2015,Manual,55118,Hybrid,205,68.6,1.7,13659.67
Mercedes,C Class,2012,Automatic,72372,Electric,145,69.5,2.3,24836.14
Skoda,Citigo,2010,Semi-Auto,43426,Hybrid,205,57.2,1.9,9229.69
Toyota,C-HR,2012,Manual,44823,Hybrid,145,49.2,1.6,11233.48
BMW,X5,2022,Manual,40713,Diesel,20,41.8,1.6,30130.31
VW,T-Roc,2021,Semi-Auto,25191,Petrol,145,42.6,2.3,21301.3
Skoda,Kamiq,2015,Semi-Auto,38985,Electric,145,27.9,1.9,12145.51
Skoda,Karoq,2017,Automatic,37566,Diesel,145,66.4,1.4,15131.51
Ford,Galaxy,2014,Manual,38844,Diesel,555,43.3,1.4,12411.99
Audi,A1,2015,Manual,38340,Hybrid,30,44.4,1.2,21846.77
Vauxhall,Astra,2015,Automatic,34781,Electric,20,33.3,1.1,11372.6
Mercedes,A Class,2022,Semi-Auto,9276,Electric,150,43.6,1.7,34146.05
Mercedes,E Class,2008,Manual,84614,Petrol,30,41.9,2.6,23114.36
Vauxhall,Mokka,2019,Automatic,30874,Diesel,0,66.9,1.2,18386.73
Audi,Q3,2008,Manual,70376,Diesel,30,62.4,1.9,16177.98
Vauxhall,Mokka,2022,Manual,28589,Diesel,150,43.7,1.9,19181.82
Ford,Focus,2015,Automatic,25718,Hybrid,125,61.9,1.7,15221.9
VW,Golf,2021,Semi-Auto,20771,Electric,20,38.0,1.1,18463.25
Toyota,Land Cruiser,2021,Manual,27176,Hybrid,125,54.6,1.5,20456.87
Toyota,Prius,2006,Automatic,104253,Hybrid,20,49.6,1.7,6690.11
Audi,A6,2010,Semi-Auto,50681,Diesel,205,60.0,1.6,18043.62
Skoda,Kamiq,2023,Automatic,33468,Diesel,150,70.6,1.2,20549.2
Vauxhall,Corsa,2019,Semi-Auto,48301,Hybrid,145,72.1,1.2,15860.31
Mercedes,A Class,2021,Automatic,7700,Hybrid,30,55.9,2.6,36224.31
Vauxhall,Grandland X,2019,Manual,17294,Petrol,555,31.2,1.6,15718.16
BMW,5 Series,2005,Manual,64145,Hybrid,0,76.5,2.7,19392.97
VW,T-Roc,2022,Manual,39644,Electric,150,29.9,1.4,19211.21
Vauxhall,Insignia,2015,Manual,33422,Hybrid,20,42.3,1.9,12140.19
Toyota,Corolla,2010,Automatic,47611,Petrol,20,68.6,2.0,13025.21
VW,Polo,2021,Manual,9796,Hybrid,150,60.3,1.4,19616.2
Ford,Fiesta,2007,Automatic,68455,Diesel,150,71.3,1.1,7056.57
Mercedes,E Class,2012,Manual,40075,Diesel,555,68.8,2.3,26817.16
VW,T-Cross,2009,Semi-Auto,45467,Electric,20,65.8,2.4,10825.92
Vauxhall,Crossland X,2005,Semi-Auto,72400,Petrol,125,39.8,1.7,2228.98
Hyundai,Tucson,2006,Automatic,80862,Petrol,125,35.6,1.6,7621.61
VW,Touareg,2018,Automatic,40214,Hybrid,125,75.2,2.4,20165.18
Toyota,Corolla,2018,Manual,79675,Electric,150,50.7,2.1,20190.86
Mercedes,GLC Class,2015,Manual,40992,Petrol,30,60.2,2.3,27051.65
Toyota,C-HR,2008,Manual,58336,Hybrid,145,72.7,1.8,9928.85
Audi,A6,2020,Semi-Auto,11696,Petrol,0,54.6,2.0,29791.12
Vauxhall,Astra,2015,Semi-Auto,37423,Electric,555,58.5,1.0,9515.47
Mercedes,A Class,2020,Semi-Auto,63858,Hybrid,30,47.1,2.6,31723.48
Skoda,Kodiaq,2015,Automatic,29161,Diesel,205,59.0,1.2,12646.96
Skoda,Octavia,2018,Automatic,30348,Petrol,0,33.0,1.0,14724.91
Vauxhall,Crossland X,2013,Semi-Auto,37352,Hybrid,555,66.9,1.2,8535.51
Skoda,Karoq,2015,Automatic,25105,Electric,555,55.2,1.1,13680.75
Mercedes,B Class,2011,Manual,66212,Hybrid,30,40.5,2.9,23218.09
VW,Passat,2012,Semi-Auto,33973,Diesel,125,56.2,2.0,15337.86
Vauxhall,Mokka,2010,Semi-Auto,79134,Electric,125,46.5,1.5,4339.09
BMW,X3,2008,Manual,72077,Hybrid,125,70.2,2.1,18854.16
Hyundai,i20,2020,Semi-Auto,50885,Electric,125,29.0,1.9,15197.25
VW,T-Cross,2021,Manual,17353,Petrol,30,59.8,1.7,18835.72
Skoda,Citigo,2010,Semi-Auto,90103,Electric,150,30.3,1.3,5269.85
Hyundai,i20,2014,Semi-Auto,31091,Petrol,20,63.5,1.6,13753.63
VW,Polo,2021,Semi-Auto,11236,Hybrid,205,36.6,1.4,18620.91
Audi,A5,2017,Manual,39488,Petrol,145,49.6,2.4,24592.01
Hyundai,i30,2005,Semi-Auto,56464,Petrol,125,45.4,1.9,6878.84
VW,Golf,2006,Semi-Auto,57874,Hybrid,205,45.8,1.1,4111.7
Skoda,Superb,2023,Semi-Auto,1350,Petrol,30,33.4,1.0,19518.98
Ford,Kuga,2005,Manual,55333,Electric,20,32.2,1.2,5092.0
Skoda,Kamiq,2015,Automatic,33921,Hybrid,145,37.9,1.2,13913.05
Toyota,C-HR,2013,Manual,44796,Petrol,145,38.0,2.3,13578.0
Hyundai,Tucson,2022,Manual,16121,Hybrid,555,61.3,1.1,17335.92
Hyundai,Tucson,2006,Semi-Auto,78125,Diesel,20,51.7,1.3,3360.78
Hyundai,i10,2006,Semi-Auto,93381,Electric,125,50.4,1.2,4172.86
Ford,Puma,2023,Manual,58790,Diesel,205,71.9,1.2,20518.46
Vauxhall,Corsa,2018,Manual,20831,Electric,20,58.1,2.0,14887.12
Vauxhall,Mokka,2014,Automatic,56298,Petrol,125,61.8,1.3,13238.2
Hyundai,i30,2009,Automatic,81799,Petrol,125,27.2,1.3,6919.05
Ford,Kuga,2020,Semi-Auto,11497,Electric,555,48.7,1.9,16787.34
Ford,Puma,2007,Automatic,58788,Hybrid,555,38.2,1.4,5749.62
Audi,A5,2016,Automatic,65976,Electric,0,52.0,2.8,25395.27
VW,T-Roc,2021,Automatic,9205,Hybrid,205,58.0,1.2,21854.39
Vauxhall,Grandland X,2012,Automatic,81601,Diesel,145,44.9,1.4,9443.6
Skoda,Kodiaq,2020,Manual,40523,Petrol,150,34.3,1.1,16188.28
Ford,Fiesta,2006,Semi-Auto,57474,Petrol,205,61.8,1.1,4744.18
VW,Passat,2007,Manual,99123,Diesel,205,44.5,1.4,7200.26
Hyundai,Santa Fe,2014,Automatic,28777,Diesel,30,49.6,1.2,13259.48
Mercedes,GLA Class,2011,Semi-Auto,53482,Petrol,555,37.5,1.4,21748.13
Toyota,Yaris,2022,Semi-Auto,3580,Petrol,0,36.2,2.3,24219.54
BMW,X3,2013,Manual,85989,Hybrid,555,79.3,1.5,21692.53
Toyota,Yaris,2008,Manual,68643,Petrol,125,26.7,1.7,8420.67
VW,Tiguan,2007,Manual,50271,Hybrid,20,41.6,2.0,7910.64
Ford,Fiesta,2017,Manual,46765,Hybrid,150,37.9,1.9,15381.93
Audi,A3,2018,Semi-Auto,52831,Hybrid,0,38.6,3.0,25684.35
Skoda,Superb,2015,Semi-Auto,24306,Petrol,125,35.3,1.1,12538.05
BMW,X1,2012,Manual,57133,Diesel,125,46.7,2.8,26325.27
Ford,Mondeo,2021,Automatic,39552,Diesel,205,44.4,1.8,20856.15
Hyundai,i30,2020,Manual,20391,Electric,555,37.2,1.2,18743.3
BMW,4 Series,2023,Manual,54184,Electric,555,68.3,2.0,32459.51
Vauxhall,Insignia,2011,Manual,89642,Electric,0,55.4,1.7,6044.87
Hyundai,Tucson,2014,Automatic,143955,Petrol,150,56.0,1.0,9401.53
Mercedes,A Class,2018,Automatic,37839,Hybrid,205,68.4,2.8,34535.38
Vauxhall,Crossland X,2016,Manual,31751,Electric,150,58.5,1.1,9975.74
Hyundai,i20,2023,Manual,43839,Diesel,150,52.3,1.2,19832.36
Toyota,Corolla,2013,Manual,66673,Hybrid,20,35.2,1.9,13720.42
Skoda,Kamiq,2005,Manual,88783,Diesel,0,35.6,1.3,3611.44
Ford,Focus,2021,Manual,15795,Hybrid,145,47.2,1.2,18878.67
Skoda,Superb,2018,Manual,17435,Petrol,0,62.9,1.6,16856.05
Toyota,C-HR,2023,Semi-Auto,2725,Petrol,145,37.9,2.4,26531.68
Audi,Q3,2018,Semi-Auto,17450,Hybrid,150,51.6,1.8,26105.69
Vauxhall,Corsa,2020,Automatic,33816,Diesel,0,79.2,1.7,17922.41
Ford,EcoSport,2021,Manual,10558,Hybrid,145,64.6,1.6,19451.47
Mercedes,C Class,2015,Manual,55499,Electric,30,54.0,1.8,26958.86
VW,Golf,2022,Manual,16420,Diesel,145,78.6,2.1,22430.98
Mercedes,A Class,2006,Manual,59527,Petrol,205,69.6,1.3,19678.71
VW,Tiguan,2020,Semi-Auto,45822,Petrol,205,68.1,1.3,17464.34
Mercedes,GLA Class,2017,Semi-Auto,37780,Hybrid,20,65.1,1.5,30082.83
Toyota,RAV4,2018,Automatic,17619,Diesel,555,54.5,2.0,21520.86
Vauxhall,Grandland X,2012,Semi-Auto,38364,Hybrid,125,78.5,1.6,10916.09
Skoda,Superb,2009,Manual,67622,Diesel,205,49.2,1.7,10317.02
Audi,Q2,2019,Automatic,16585,Hybrid,150,49.1,2.1,27036.03
VW,Polo,2005,Manual,66715,Petrol,555,38.8,2.1,8267.89
Skoda,Citigo,2010,Semi-Auto,55650,Hybrid,145,56.5,1.5,11141.23
VW,Touareg,2006,Automatic,70096,Petrol,125,25.2,1.2,5607.75
Ford,Galaxy,2021,Semi-Auto,52071,Petrol,205,48.5,1.4,17794.93
BMW,X5,2021,Automatic,41086,Diesel,30,64.8,2.7,32473.93
Skoda,Karoq,2006,Automatic,80441,Petrol,150,57.4,1.8,5252.99
Vauxhall,Astra,2010,Manual,117302,Diesel,205,66.6,1.2,5224.36
Audi,A3,2019,Semi-Auto,22034,Hybrid,125,63.0,1.3,26369.49
Ford,Fiesta,2023,Automatic,12320,Petrol,145,31.7,1.1,18827.8
VW,Golf,2006,Automatic,51464,Electric,150,48.3,1.1,8036.94
Toyota,Land Cruiser,2020,Manual,12045,Electric,0,46.6,1.8,19074.81
Ford,Mondeo,2011,Automatic,64922,Hybrid,555,56.6,1.6,10583.95
BMW,5 Series,2017,Semi-Auto,20256,Diesel,0,61.5,1.8,27218.85
Ford,Fiesta,2012,Automatic,35263,Electric,30,48.5,1.0,11577.37
Vauxhall,Mokka,2005,Manual,65529,Petrol,555,38.0,1.4,3855.81
Mercedes,B Class,2013,Manual,60227,Petrol,555,58.9,2.9,25093.72
Toyota,Prius,2016,Manual,71669,Hybrid,205,41.4,2.4,18429.44
Mercedes,C Class,2022,Manual,15546,Petrol,20,30.3,2.3,34765.53
Vauxhall,Crossland X,2012,Automatic,51597,Electric,0,54.4,1.1,8861.86
VW,T-Cross,2014,Manual,77490,Diesel,150,43.8,2.3,14603.29
Hyundai,i30,2015,Semi-Auto,37439,Hybrid,0,55.2,1.2,12759.79
Skoda,Kodiaq,2018,Manual,60850,Petrol,145,56.9,1.6,14959.24
Ford,Fiesta,2010,Manual,51252,Hybrid,205,71.4,1.6,8685.0
Vauxhall,Corsa,2019,Manual,81098,Petrol,20,61.3,1.4,13925.62
BMW,4 Series,2005,Manual,58794,Diesel,30,79.6,1.7,17139.85
Hyundai,i30,2014,Manual,32563,Diesel,145,67.4,1.7,11815.11
Skoda,Fabia,2018,Automatic,70862,Hybrid,205,70.6,1.4,11742.99
Vauxhall,Insignia,2014,Manual,30567,Diesel,30,52.8,1.1,12452.88
Mercedes,C Class,2023,Semi-Auto,13644,Diesel,555,78.2,1.6,35041.18
Ford,Kuga,2022,Semi-Auto,3185,Diesel,0,67.6,1.6,20882.48
Toyota,Land Cruiser,2006,Semi-Auto,125820,Diesel,150,38.6,1.9,5291.62
BMW,X1,2005,Automatic,54957,Electric,20,63.8,1.6,17308.96
Toyota,Prius,2016,Manual,36448,Hybrid,150,64.7,1.9,17074.02
BMW,X1,2011,Automatic,41624,Diesel,125,62.8,1.6,20803.91
Skoda,Fabia,2013,Manual,51006,Hybrid,20,49.9,1.6,10509.81
Skoda,Fabia,2022,Manual,17953,Petrol,205,43.8,1.7,19846.8
BMW,X1,2019,Automatic,43326,Electric,30,51.2,2.7,31492.03
Mercedes,E Class,2017,Automatic,21206,Hybrid,205,42.7,2.3,30717.47
Hyundai,Ioniq,2021,Automatic,106920,Electric,205,29.6,1.5,16918.12
Toyota,RAV4,2011,Manual,50483,Petrol,145,45.1,1.5,14313.59
Ford,Mondeo,2014,Automatic,27478,Hybrid,30,68.4,1.3,14485.89
VW,Polo,2021,Manual,7921,Diesel,30,38.7,1.5,20709.14
Toyota,C-HR,2007,Semi-Auto,48423,Diesel,555,42.1,2.3,10919.21
Ford,Fiesta,2012,Semi-Auto,52039,Petrol,30,44.3,1.6,10315.34
Ford,EcoSport,2017,Manual,31849,Petrol,20,63.0,1.4,16011.19
Ford,Kuga,2006,Semi-Auto,65525,Petrol,20,34.4,1.7,3423.33
Vauxhall,Crossland X,2005,Automatic,54392,Electric,555,66.3,1.1,4038.55
Vauxhall,Grandland X,2011,Automatic,82082,Electric,0,36.8,1.3,7709.41
Mercedes,B Class,2006,Automatic,76835,Electric,555,57.4,2.7,21877.55
VW,T-Roc,2011,Semi-Auto,48070,Hybrid,20,66.6,1.4,12596.65
Ford,Focus,2017,Automatic,23035,Hybrid,150,46.0,1.1,16160.07
Mercedes,B Class,2008,Automatic,50365,Electric,150,25.6,2.7,23314.45
Audi,Q7,2010,Manual,42856,Petrol,150,63.9,2.5,19471.25
Hyundai,i20,2010,Semi-Auto,49893,Petrol,145,64.9,1.7,10472.21
Audi,Q5,2014,Automatic,36700,Diesel,20,46.9,2.1,23858.37
Toyota,Yaris,2012,Manual,50782,Hybrid,555,41.0,2.0,14558.35
Mercedes,C Class,2005,Manual,60430,Petrol,30,34.5,2.9,20288.71
Vauxhall,Crossland X,2005,Manual,124451,Diesel,205,60.3,1.8,3294.27
Skoda,Kamiq,2006,Semi-Auto,68355,Hybrid,150,75.8,1.9,7425.38
Skoda,Karoq,2007,Manual,56229,Electric,20,35.6,1.4,6147.42
